frec_pal1 frec_pal2 frec_pal3 frec_pal4 frec_pal5 frec_pal6 frec_pal7 frec_pal8 frec_pal9 frec_pal10 frec_pal11 frec_pal12 frec_pal13 frec_pal14 frec_pal15 frec_pal16 frec_pal17 frec_pal18 frec_pal19 frec_pal20 frec_pal21 frec_pal22 frec_pal23 frec_pal24 frec_pal25 frec_pal26 frec_pal27 frec_pal28 frec_pal29 frec_pal30 frec_pal31 frec_pal32 frec_pal33 frec_pal34 frec_pal35 frec_pal36 frec_pal37 frec_pal38 frec_pal39 frec_pal40 frec_pal41 frec_pal42 frec_pal43 frec_pal44 frec_pal45 total_palabras es_spam
1 0 1 0 0 0 1 0 0 0 0 5 0 0 0 0 2 2 9 0 3 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 31 1
0 0 0 0 13 0 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6 0 0 0 0 0 0 0 0 0 31 1
0 6 3 0 3 0 0 0 0 0 0 6 0 0 0 3 0 13 17 0 10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 73 1
0 16 32 0 16 0 8 0 0 24 8 0 8 0 8 8 0 40 8 8 40 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8 0 0 0 0 0 261 1
0 0 0 0 0 0 2 0 0 2 0 5 2 0 0 0 0 2 20 0 5 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 49 1
7 0 36 0 3 0 3 0 7 0 3 0 0 0 0 12 0 0 20 0 16 0 0 7 0 0 0 0 0 0 0 0 3 0 0 3 3 0 7 0 0 0 0 0 0 157 1
3 0 1 0 8 1 1 8 1 1 0 11 3 3 0 0 3 1 23 0 61 0 6 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 159 1
0 0 6 0 3 0 0 0 0 3 0 0 0 0 0 3 0 0 15 0 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 49 1
0 0 3 0 3 0 0 0 0 3 0 0 0 0 0 3 0 0 10 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 37 1
0 0 0 0 0 0 0 2 0 0 0 1 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 15 1
0 0 0 0 0 0 0 4 0 0 2 0 0 0 0 0 0 0 9 0 2 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 25 1
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 1
1 0 0 0 3 0 0 0 0 1 0 4 0 0 0 1 0 0 14 0 6 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 43 1
0 6 6 0 3 0 0 0 0 0 0 6 0 0 0 3 0 12 25 0 12 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 91 1
0 0 0 0 0 0 0 4 0 0 2 0 0 0 0 0 0 0 9 0 2 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 25 1
5 4 4 0 1 7 1 4 1 25 5 8 16 0 2 1 0 0 51 0 13 2 5 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 192 1
4 3 3 0 1 5 1 3 1 19 4 6 12 0 2 1 0 0 40 0 10 0 4 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 149 1
2 0 0 0 4 4 0 0 0 2 0 10 0 0 0 0 8 0 4 0 4 0 0 2 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 50 1
1 0 0 0 3 0 0 0 0 1 0 4 0 0 0 1 0 0 15 0 6 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 43 1
0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 13 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 20 1
0 6 8 0 1 0 0 0 1 0 0 2 0 0 0 0 0 8 19 5 8 0 3 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 84 1
0 0 0 0 4 0 1 0 0 0 0 1 0 1 0 1 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 19 1
6 0 0 0 1 1 0 0 0 5 0 5 0 0 0 5 1 1 22 0 5 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 68 1
0 0 0 0 4 1 3 0 0 0 0 0 1 0 0 1 1 0 6 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 28 1
0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 1 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 15 1
0 0 2 0 1 0 0 0 0 0 0 1 0 0 0 0 1 0 11 5 11 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 47 1
0 2 0 0 2 0 0 0 0 2 0 2 0 0 0 4 0 2 2 0 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 29 1
0 15 46 0 15 0 7 0 0 22 7 0 7 0 7 7 0 38 22 7 30 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7 0 0 0 0 0 270 1
3 0 1 0 8 1 1 8 1 1 0 11 3 3 0 0 3 1 23 0 61 0 6 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 159 1
0 0 0 0 0 0 0 0 0 2 0 2 0 0 0 0 0 0 6 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 18 1
1 0 3 0 1 0 3 0 0 0 0 1 0 0 0 1 1 0 15 0 3 0 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 51 1
3 0 1 0 8 1 1 8 1 1 0 11 3 3 0 0 3 1 23 0 61 0 6 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 159 1
1 0 3 0 1 0 3 0 0 0 0 1 0 0 0 1 1 0 15 0 3 0 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 51 1
1 1 0 0 0 0 1 0 0 1 0 0 0 0 1 5 0 5 2 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 26 1
0 1 1 0 7 0 3 0 0 0 0 1 1 0 0 1 11 0 13 0 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 60 1
0 0 2 0 7 0 0 0 0 5 0 2 0 0 0 2 5 0 18 0 7 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7 71 1
0 0 2 0 8 0 0 0 0 5 0 2 0 0 0 2 5 0 18 0 8 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8 72 1
1 0 1 0 1 0 2 0 0 0 0 1 0 0 0 0 2 1 4 0 15 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 41 1
3 0 0 0 4 3 0 3 0 1 1 0 11 0 3 0 6 13 13 0 4 0 11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6 0 0 0 0 0 101 1
0 0 5 0 2 0 0 0 0 2 0 0 0 0 0 2 0 0 11 0 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 39 1
0 0 3 0 3 0 0 0 0 3 0 0 0 0 0 3 0 0 10 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 35 1
0 0 3 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 13 4 11 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 47 1
0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 3 4 6 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 24 1
5 5 5 0 43 5 10 10 5 70 0 21 5 0 27 10 0 10 81 0 81 0 10 10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10 0 0 0 0 0 478 1
4 5 3 0 1 5 1 3 1 21 4 6 12 0 2 1 0 0 38 0 12 0 4 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 149 1
0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 4 0 0 4 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 18 1
0 0 0 0 0 0 9 0 0 0 0 0 0 0 0 0 0 0 9 0 38 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 65 1
1 0 3 0 1 0 3 0 0 0 0 1 0 0 0 1 1 0 15 0 3 0 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 51 1
0 0 0 0 4 0 0 0 0 0 0 1 0 0 0 0 2 0 5 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 17 1
0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 3 7 0 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 27 1
6 1 13 0 23 18 0 1 13 0 0 23 23 6 0 4 20 0 4 0 1 0 34 1 0 0 0 0 1 0 0 0 0 0 0 4 27 1 0 1 0 0 1 0 1 267 1
6 1 13 0 23 18 0 1 13 0 0 23 23 6 0 4 20 0 4 0 1 0 34 1 0 0 0 0 1 0 0 0 0 0 0 4 27 1 0 1 0 0 1 0 1 267 1
4 6 25 0 8 14 12 4 14 18 6 29 4 0 14 14 1 33 59 4 27 0 21 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 367 1
0 0 4 0 8 0 0 0 4 0 0 0 0 0 0 8 8 0 12 0 4 0 8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 68 1
0 0 0 0 0 0 0 0 0 0 0 2 0 0 4 0 0 0 5 0 4 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 29 1
1 0 1 0 1 0 1 0 0 1 0 1 0 0 0 1 0 0 9 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 26 1
0 0 4 0 4 0 0 0 13 8 8 22 0 8 0 17 0 4 67 4 17 0 0 13 0 0 0 0 0 0 0 0 0 0 0 0 0 8 0 0 0 0 4 0 0 233 1
3 3 6 0 4 0 4 1 0 3 0 9 3 0 0 18 0 3 31 0 18 0 1 4 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 132 1
0 0 1 0 2 2 1 1 0 0 0 1 1 0 0 1 1 0 8 0 11 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 40 1
0 0 1 0 2 2 1 1 0 0 0 1 1 0 0 1 1 0 8 0 11 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 40 1
1 1 2 0 1 0 0 3 0 0 0 2 0 0 0 3 2 8 27 0 19 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 85 1
3 0 0 0 4 3 0 3 0 1 1 0 11 0 3 0 6 13 13 0 4 0 11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6 0 0 0 0 0 98 1
0 0 3 0 3 0 0 0 0 0 0 0 0 0 0 3 0 0 6 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 27 1
0 4 0 0 0 0 8 0 0 4 0 0 0 0 0 4 8 0 0 0 8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 44 1
0 0 10 0 20 0 10 0 31 0 10 0 0 0 0 31 0 94 41 0 0 0 0 0 20 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 300 1
0 0 6 0 3 0 0 0 0 3 0 0 0 0 0 3 0 0 12 0 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 41 1
7 14 29 0 14 0 7 0 0 22 7 0 7 0 7 7 0 37 14 7 45 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7 0 0 0 0 0 263 1
0 0 2 0 7 0 0 0 0 1 0 1 0 0 0 0 2 0 2 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 26 1
5 5 0 0 0 0 10 0 5 5 0 5 0 0 0 62 5 0 5 0 15 0 0 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 143 1
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10 1
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10 1
6 0 3 0 16 3 3 16 3 3 0 23 6 6 0 0 6 3 46 0 121 0 13 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 315 1
0 4 4 0 8 4 17 0 0 4 0 4 0 0 0 0 0 4 26 0 8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 105 1
0 0 2 0 0 0 0 0 0 0 0 4 0 0 0 4 0 4 23 0 4 27 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 82 1
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 0 0 0 0 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 0 21 1
0 0 10 0 4 4 0 0 14 10 4 20 0 0 0 4 0 0 30 0 24 4 4 4 0 0 0 0 0 0 0 0 0 0 0 10 0 0 0 0 0 0 0 0 0 171 1
0 4 4 0 9 4 18 0 0 4 0 4 0 0 0 0 0 4 27 0 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 107 1
0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 11 1
0 0 1 0 2 2 1 1 0 0 0 1 1 0 0 1 1 0 7 0 11 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 39 1
0 0 5 0 2 0 0 2 0 2 0 0 0 0 0 0 10 10 5 0 13 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 60 1
0 4 4 0 9 4 18 0 0 4 0 4 0 0 0 0 0 4 27 0 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 107 1
0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 5 0 0 0 0 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 18 1
0 0 4 0 8 0 0 0 4 0 0 0 0 0 0 8 8 0 12 0 4 0 8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 71 1
0 0 6 0 14 0 6 0 29 6 6 0 0 0 0 51 0 58 36 0 0 0 0 0 43 0 0 0 0 0 0 0 0 0 0 0 14 0 0 6 0 0 0 0 0 312 1
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 2 0 0 0 19 2 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 2 2 37 1
0 0 0 0 0 11 0 0 0 0 0 3 3 0 0 0 0 0 11 0 7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 44 1
3 6 13 0 59 6 3 0 10 3 0 55 0 3 0 20 3 3 150 0 31 0 3 6 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 431 1
10 4 12 0 5 4 0 5 5 21 8 22 2 0 0 24 15 1 51 0 22 0 1 15 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 2 267 1
10 4 12 0 6 4 0 6 6 21 9 21 2 0 0 24 15 1 50 0 21 0 1 15 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 2 267 1
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 13 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 16 1
0 0 5 0 2 0 0 2 0 2 0 0 0 0 0 0 10 10 5 0 13 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 61 1
2 0 2 0 5 0 0 0 0 0 0 0 0 0 0 2 2 0 5 0 7 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 36 1
0 0 1 0 4 4 1 1 0 0 0 1 1 0 0 1 1 0 9 0 16 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 57 1
1 6 15 0 9 5 1 0 1 6 1 27 2 0 1 0 2 8 67 0 34 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 222 1
0 0 1 0 4 4 1 1 0 0 0 1 1 0 0 1 1 0 9 0 16 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 57 1
0 0 6 0 14 0 6 0 29 6 6 0 0 0 0 51 0 58 36 0 0 0 0 0 43 0 0 0 0 0 0 0 0 0 0 0 14 0 0 6 0 0 0 0 0 312 1
0 0 3 0 6 3 0 0 0 0 0 0 0 0 0 1 0 0 13 0 5 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 43 1
0 16 33 0 16 0 8 0 0 24 8 0 8 0 8 8 0 41 8 8 41 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8 0 0 0 0 0 266 1
0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 2 2 4 9 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 32 1
1 1 4 0 0 0 0 0 16 4 1 8 0 0 0 1 0 1 32 1 12 0 0 6 0 0 0 0 0 0 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 112 1
0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 7 0 11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 26 1
0 0 3 0 0 0 0 0 0 0 0 5 0 0 0 0 1 0 9 0 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 37 1
0 0 0 0 3 0 1 0 0 0 0 0 0 0 0 0 0 0 3 1 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 21 1
1 1 4 0 0 0 0 0 16 4 1 8 0 0 0 1 0 1 32 1 12 0 0 6 0 0 0 0 0 0 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 112 1
1 1 4 0 0 0 0 0 16 4 1 8 0 0 0 1 0 1 32 1 12 0 0 6 0 0 0 0 0 0 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 112 1
0 0 2 0 4 0 2 0 0 0 0 2 0 0 0 2 0 0 7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 25 1
1 1 0 0 3 0 0 0 1 3 0 7 0 6 0 0 2 0 16 0 5 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 59 1
0 0 0 0 5 0 2 0 0 0 0 2 0 0 0 0 0 0 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 19 1
0 4 4 0 8 4 17 0 0 4 0 4 0 0 0 0 0 4 26 0 8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 104 1
0 2 0 0 0 0 2 8 0 2 5 8 0 0 0 0 2 10 13 0 10 30 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 116 1
0 0 4 0 8 0 0 0 4 0 0 0 0 0 0 8 8 0 12 0 4 0 8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 72 1
0 4 4 0 8 4 17 0 0 4 0 4 0 0 0 0 0 4 26 0 8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 104 1
0 17 35 0 17 0 8 0 0 25 8 0 8 0 8 8 0 43 17 8 25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 260 1
0 4 4 0 8 4 17 0 0 4 0 4 0 0 0 0 0 4 26 0 8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 104 1
0 5 0 0 0 0 11 0 0 0 0 0 0 0 0 5 5 0 0 0 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5 0 0 0 0 0 0 0 0 46 1
0 0 8 0 17 0 8 0 34 0 17 0 0 0 0 51 0 86 34 0 0 0 0 0 0 0 0 25 0 0 0 0 0 0 0 0 17 0 0 0 0 0 0 0 0 332 1
0 14 29 0 14 0 7 0 0 22 7 0 7 0 7 7 0 37 7 7 37 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7 0 0 0 0 0 240 1
3 0 5 0 1 5 1 5 1 1 1 10 0 0 0 3 14 3 19 16 23 0 1 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 142 1
0 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 4 0 12 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 25 1
0 0 8 0 17 0 8 0 35 0 17 0 0 0 0 53 0 88 35 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 17 0 0 0 0 0 0 0 0 312 1
0 4 4 0 4 0 0 0 0 0 0 0 0 0 0 4 0 0 13 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 37 1
0 0 4 0 2 0 0 0 0 0 0 0 0 0 0 2 0 0 11 0 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 33 1
1 0 1 0 15 3 0 0 0 1 0 5 2 0 0 0 7 0 43 2 11 0 8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 123 1
1 1 12 0 3 1 3 10 1 5 5 17 0 0 0 1 18 5 39 15 48 0 0 3 1 1 0 0 0 0 0 0 0 0 0 0 1 0 1 1 0 0 0 0 0 226 1
0 0 0 0 0 0 32 0 0 0 0 0 0 0 0 32 0 5 10 0 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 96 1
1 1 6 0 5 1 1 8 1 5 3 15 0 0 0 0 17 0 18 15 39 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 165 1
3 6 13 0 57 6 3 0 9 3 0 54 0 3 0 20 3 3 135 0 30 0 3 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 402 1
0 3 0 0 7 0 1 1 0 3 0 4 1 0 0 0 4 4 18 0 12 0 0 1 0 0 0 0 0 0 0 0 0 0 0 7 0 0 0 0 0 0 0 0 0 80 1
0 0 9 0 18 0 0 1 1 4 3 6 3 0 0 0 0 0 7 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 68 1
0 0 0 0 0 0 0 5 0 0 2 5 2 0 0 5 0 0 20 5 5 0 8 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 74 1
0 0 1 0 2 2 1 2 0 0 0 1 1 0 0 1 1 0 7 0 10 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 39 1
1 0 1 0 4 0 0 0 0 0 0 1 0 0 0 1 1 0 5 0 14 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 37 1
1 0 1 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 2 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 11 1
0 7 3 0 0 5 0 1 2 4 0 12 0 0 0 0 2 0 14 0 5 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 69 1
1 0 1 0 1 2 1 4 0 0 1 3 0 0 0 2 3 0 15 8 8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 60 1
0 0 0 0 0 0 1 0 0 1 1 1 0 0 0 0 0 2 3 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 20 1
0 7 3 0 0 5 0 2 2 4 0 11 0 0 0 0 2 0 13 0 5 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 66 1
1 0 1 0 3 0 1 0 0 0 0 1 0 0 0 1 1 0 3 0 9 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 33 1
0 0 1 0 2 2 1 1 0 0 0 1 1 0 0 1 1 0 7 0 11 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 39 1
1 0 1 0 3 0 1 0 0 0 0 1 0 0 0 1 1 0 3 0 7 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 33 1
0 0 5 0 0 1 0 0 0 12 0 6 6 1 0 1 0 0 8 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 53 1
0 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 4 0 12 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 25 1
0 0 0 0 0 0 0 0 0 0 0 7 0 0 0 0 0 0 0 0 7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 17 1
0 0 0 0 5 1 1 0 0 0 0 0 1 0 0 1 1 1 7 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 33 1
0 0 4 0 2 0 0 0 0 0 0 0 0 0 0 2 0 0 10 0 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 32 1
